,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,target,qtr,age_rank,duration_rank,pday_rank,previous_rank,poutcome_new,emp.var.rate_rank,cons.price.idx_rank,euribor3m_rank,nr.employed_rank,y_pred_p,p_rank,y_pred_p_dtree,p_rank_dtree
1735,55,unemployed,single,Basic,unemployed,unknown,unknown,telephone,may,fri,147,7,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,5,2,3,2,0,3,3,3,3,0.02408731573977158,1,0.02408731573977158,1
1736,38,admin.,married,high.school,admin.,yes,no,telephone,may,thu,26,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,Q2,3,1,3,2,0,3,3,3,3,0.03570354049304247,2,0.03570354049304247,2
1737,28,blue-collar,single,Basic,blue-collar,no,no,cellular,jul,wed,186,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,1,3,3,2,0,4,4,5,4,0.0490457141969745,4,0.0490457141969745,4
1738,37,admin.,single,high.school,admin.,yes,no,cellular,jul,tue,316,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,3,4,3,2,0,4,4,4,4,0.05382440264393985,5,0.05382440264393985,5
1739,37,housemaid,married,high.school,housemaid,yes,no,cellular,aug,thu,481,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,0,Q3,3,5,3,2,0,4,4,5,4,0.08231143064592943,7,0.08231143064592943,7
1740,30,technician,single,university.degree,technician,yes,no,cellular,aug,thu,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,0,Q3,1,1,3,2,0,4,4,5,4,0.10203055595149986,7,0.10203055595149986,7
1741,32,admin.,single,university.degree,admin.,yes,no,cellular,aug,thu,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,2,3,3,2,0,4,4,5,4,0.09675992008477632,7,0.09675992008477632,7
1742,43,technician,single,university.degree,technician,yes,no,cellular,jul,thu,534,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,Q3,4,5,3,2,0,4,4,4,4,0.0766426087532993,6,0.0766426087532993,6
1743,35,blue-collar,single,Basic,blue-collar,yes,no,cellular,jul,mon,126,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,2,3,2,0,4,4,4,4,0.039580569316719244,3,0.039580569316719244,3
1744,47,blue-collar,married,unknown,blue-collar,no,no,telephone,may,tue,1334,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes,1,Q2,4,5,3,2,0,3,3,3,3,0.03558708174945118,2,0.03558708174945118,2
1745,42,technician,married,professional.course,technician,no,no,cellular,aug,thu,295,1,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes,1,Q3,4,4,1,5,1,2,2,1,1,0.7971670812035112,10,0.7971670812035112,10
1746,39,blue-collar,married,Basic,blue-collar,yes,no,cellular,nov,thu,391,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,3,5,3,2,0,2,2,2,3,0.05122133332601205,5,0.05122133332601205,5
1747,41,entrepreneur,married,university.degree,entrepreneur,yes,no,telephone,may,wed,1138,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes,1,Q2,3,5,3,2,0,3,3,3,3,0.04975317271134299,4,0.04975317271134299,4
1748,38,admin.,married,professional.course,admin.,no,no,cellular,jul,mon,182,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,0,Q3,3,3,3,2,0,4,4,4,4,0.05826371708060278,5,0.05826371708060278,5
1749,29,services,single,high.school,services,yes,no,cellular,jul,fri,289,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,1,4,3,2,0,4,4,5,4,0.04614561847572439,4,0.04614561847572439,4
1750,33,blue-collar,married,Basic,blue-collar,yes,no,cellular,jul,wed,1019,11,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,1,Q3,2,5,3,2,0,4,4,4,4,0.016534847669899596,1,0.016534847669899596,1
1751,41,admin.,single,university.degree,admin.,yes,no,cellular,apr,mon,279,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,3,4,3,2,0,1,1,2,2,0.17542819225493764,9,0.17542819225493764,9
1752,45,management,married,Basic,management,yes,no,cellular,may,thu,165,1,999,3,failure,-1.8,93.876,-40.0,0.692,5008.7,no,0,Q2,4,3,3,5,0,1,1,1,1,0.19371971144879863,9,0.19371971144879863,9
1753,35,admin.,married,university.degree,admin.,yes,no,cellular,aug,tue,146,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,0,Q3,2,2,3,2,0,4,4,5,4,0.07859842201914438,7,0.07859842201914438,7
1754,56,retired,married,Basic,retired,yes,no,telephone,apr,mon,172,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,0,Q2,5,3,3,2,0,1,1,2,2,0.11395834105986402,8,0.11395834105986402,8
1755,30,admin.,single,university.degree,admin.,yes,no,cellular,may,mon,188,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,0,Q2,1,3,3,2,0,1,1,2,2,0.19214175659148888,9,0.19214175659148888,9
1756,41,management,divorced,university.degree,management,yes,yes,telephone,may,thu,341,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,3,4,3,2,0,3,3,3,3,0.0390911640944467,3,0.0390911640944467,3
1757,41,blue-collar,married,Basic,blue-collar,no,no,telephone,may,mon,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,0,Q2,3,2,3,2,0,3,3,3,3,0.032565801832669515,2,0.032565801832669515,2
1758,31,technician,married,professional.course,technician,no,no,telephone,may,mon,157,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,3,3,2,0,3,3,3,3,0.03691073607551768,3,0.03691073607551768,3
1759,29,technician,single,professional.course,technician,yes,yes,cellular,aug,fri,202,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,1,3,3,2,0,4,4,5,4,0.10175258402878627,7,0.10175258402878627,7
1760,38,unemployed,divorced,high.school,unemployed,yes,no,telephone,may,mon,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,3,1,3,2,0,3,3,3,3,0.04502704098894094,4,0.04502704098894094,4
1761,48,blue-collar,married,Basic,blue-collar,no,no,telephone,may,tue,284,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,4,3,2,0,3,3,3,3,0.032587675023947174,2,0.032587675023947174,2
1762,24,student,single,high.school,student,yes,yes,cellular,jul,tue,316,3,999,1,failure,-1.7,94.215,-40.3,0.835,4991.6,no,0,Q3,1,4,3,5,0,2,2,1,1,0.3058062312044667,10,0.3058062312044667,10
1763,53,blue-collar,divorced,Basic,blue-collar,no,no,cellular,jul,tue,64,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,5,1,3,2,0,4,4,4,4,0.04911049563849299,4,0.04911049563849299,4
1764,56,self-employed,married,Basic,self-employed,yes,no,telephone,aug,wed,41,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,5,1,3,2,0,4,4,5,4,0.024499816505762884,1,0.024499816505762884,1
1765,32,technician,single,university.degree,technician,yes,no,cellular,aug,wed,322,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,2,4,3,2,0,4,4,5,4,0.10228519186355899,7,0.10228519186355899,7
1766,29,admin.,single,university.degree,admin.,no,no,cellular,apr,thu,71,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,0,Q2,1,1,3,2,0,1,1,2,2,0.15927786162545313,9,0.15927786162545313,9
1767,32,management,married,university.degree,management,yes,no,cellular,aug,thu,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,2,2,3,2,0,4,4,5,4,0.07891741260140232,7,0.07891741260140232,7
1768,28,student,single,high.school,student,yes,yes,telephone,jun,wed,604,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,0,Q2,1,5,3,2,0,4,4,4,4,0.023595161661691073,1,0.023595161661691073,1
1769,33,technician,single,professional.course,technician,yes,no,cellular,may,wed,201,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,0,Q2,2,3,3,5,0,1,1,1,2,0.18298870339190149,9,0.18298870339190149,9
1770,28,technician,divorced,university.degree,technician,no,no,cellular,jul,wed,265,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,1,4,3,2,0,4,4,4,4,0.07644637318497252,6,0.07644637318497252,6
1771,43,blue-collar,married,Basic,blue-collar,yes,no,telephone,may,wed,180,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,4,3,3,2,0,3,3,3,3,0.02348758334257027,1,0.02348758334257027,1
1772,54,management,married,university.degree,management,yes,no,cellular,may,fri,173,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,Q2,5,3,3,2,0,1,1,1,2,0.16444263349293198,9,0.16444263349293198,9
1773,31,blue-collar,single,Basic,blue-collar,yes,no,cellular,nov,thu,111,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,1,2,3,2,0,2,2,2,3,0.05122133332601205,5,0.05122133332601205,5
1774,36,admin.,single,high.school,admin.,yes,no,telephone,jul,thu,140,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,3,2,3,2,0,4,4,5,4,0.04313117087473368,3,0.04313117087473368,3
1775,56,retired,married,professional.course,retired,no,no,cellular,jul,wed,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,5,2,3,2,0,4,4,5,4,0.07573643127447105,6,0.07573643127447105,6
1776,45,technician,married,high.school,technician,yes,yes,cellular,aug,tue,474,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,4,5,3,2,0,4,4,5,4,0.08525683431365681,7,0.08525683431365681,7
1777,54,technician,married,Basic,technician,no,no,cellular,jul,thu,112,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,5,2,3,2,0,4,4,4,4,0.06495869622551899,6,0.06495869622551899,6
1778,48,services,married,high.school,services,yes,no,cellular,apr,fri,193,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,4,3,3,2,0,1,1,2,2,0.1168770391813895,8,0.1168770391813895,8
1779,60,management,married,unknown,management,yes,no,telephone,jun,mon,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,0,Q2,5,1,3,2,0,4,4,4,4,0.028368795538662638,1,0.028368795538662638,1
1780,35,admin.,married,university.degree,admin.,yes,no,cellular,aug,wed,252,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,0,Q3,2,4,3,2,0,4,4,5,4,0.0638127241982237,6,0.0638127241982237,6
1781,27,services,single,high.school,services,yes,no,cellular,may,thu,88,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,0,Q2,1,1,3,5,0,1,1,1,2,0.12967072378769348,8,0.12967072378769348,8
1782,51,admin.,married,university.degree,admin.,yes,no,cellular,aug,thu,212,1,999,0,nonexistent,-2.9,92.201,-31.4,0.829,5076.2,yes,1,Q3,5,3,3,2,0,1,1,1,1,0.40383629349491235,10,0.40383629349491235,10
1783,40,admin.,single,university.degree,admin.,no,no,telephone,jun,thu,136,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,3,2,3,2,0,4,4,4,4,0.0381898118542572,3,0.0381898118542572,3
1784,36,admin.,married,high.school,admin.,yes,no,cellular,nov,mon,88,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,0,Q4,3,1,3,2,0,2,2,3,3,0.057883067598156236,5,0.057883067598156236,5
1785,34,management,married,university.degree,management,no,no,telephone,nov,thu,29,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,2,1,3,2,0,2,2,2,3,0.04912423153043832,4,0.04912423153043832,4
1786,44,services,married,high.school,services,yes,no,cellular,may,tue,10,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no,0,Q2,4,1,3,2,0,1,1,2,2,0.09282564077669304,7,0.09282564077669304,7
1787,37,technician,single,professional.course,technician,yes,no,cellular,aug,thu,286,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,3,4,3,2,0,4,4,5,4,0.09192051765257105,7,0.09192051765257105,7
1788,46,blue-collar,married,unknown,blue-collar,yes,no,telephone,jul,fri,257,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no,0,Q3,4,4,3,2,0,4,4,4,4,0.03462900300156662,2,0.03462900300156662,2
1789,52,blue-collar,married,Basic,blue-collar,yes,no,cellular,aug,fri,362,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,5,4,3,2,0,4,4,5,4,0.05961614660180781,5,0.05961614660180781,5
1790,23,admin.,single,university.degree,admin.,no,yes,cellular,apr,wed,343,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,1,4,3,2,0,1,1,2,2,0.11944885797676615,8,0.11944885797676615,8
1791,39,admin.,married,university.degree,admin.,yes,no,telephone,may,mon,36,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,0,Q2,3,1,3,2,0,1,1,2,2,0.08465672305103757,7,0.08465672305103757,7
1792,34,technician,single,professional.course,technician,yes,yes,cellular,mar,fri,136,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,no,0,Q1,2,2,3,2,0,1,1,2,2,0.1764908775091522,9,0.1764908775091522,9
1793,36,management,divorced,university.degree,management,yes,no,cellular,jun,mon,422,1,3,4,success,-1.7,94.055,-39.8,0.72,4991.6,yes,1,Q2,3,5,1,5,1,2,2,1,1,0.6443314444986249,10,0.6443314444986249,10
1794,43,blue-collar,married,Basic,blue-collar,yes,no,cellular,may,tue,286,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no,0,Q2,4,4,3,5,0,1,1,2,2,0.11852013128711668,8,0.11852013128711668,8
1795,45,technician,single,professional.course,technician,yes,no,telephone,may,tue,121,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,2,3,2,0,3,3,3,3,0.041125283423485266,3,0.041125283423485266,3
1796,86,retired,married,unknown,retired,yes,no,cellular,sep,tue,340,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,yes,1,Q3,5,4,3,2,0,2,2,1,1,0.4317466852176084,10,0.4317466852176084,10
1797,34,blue-collar,married,professional.course,blue-collar,yes,no,cellular,apr,fri,377,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,2,5,3,2,0,1,1,2,2,0.14320024150442026,9,0.14320024150442026,9
1798,37,entrepreneur,divorced,high.school,entrepreneur,no,no,cellular,nov,wed,298,2,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no,0,Q4,3,4,3,2,0,1,1,1,1,0.3106887905762142,10,0.3106887905762142,10
1799,32,technician,married,high.school,technician,yes,no,cellular,aug,mon,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,2,1,3,2,0,4,4,5,4,0.08514864200444906,7,0.08514864200444906,7
1800,37,technician,single,university.degree,technician,yes,no,cellular,jun,fri,300,1,999,2,failure,-1.7,94.055,-39.8,0.748,4991.6,yes,1,Q2,3,4,3,5,0,2,2,1,1,0.3039159536903212,10,0.3039159536903212,10
1801,66,housemaid,married,high.school,housemaid,yes,no,cellular,may,fri,210,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no,0,Q2,5,3,3,2,0,1,1,1,2,0.17034166655130428,9,0.17034166655130428,9
1802,32,technician,married,Basic,technician,no,no,cellular,jul,fri,271,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,2,4,3,2,0,4,4,5,4,0.042388771021100835,3,0.042388771021100835,3
1803,35,services,married,Basic,services,yes,no,telephone,apr,mon,26,4,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,2,1,3,5,0,1,1,2,2,0.056165147534340466,5,0.056165147534340466,5
1804,30,self-employed,married,university.degree,self-employed,no,no,cellular,jun,mon,212,4,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes,1,Q2,1,3,3,2,0,2,2,1,1,0.2300405134898565,9,0.2300405134898565,9
1805,33,services,married,high.school,services,no,no,telephone,may,tue,131,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,2,2,3,2,0,3,3,3,3,0.03808960866431533,3,0.03808960866431533,3
1806,57,blue-collar,married,Basic,blue-collar,yes,no,cellular,may,tue,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no,0,Q2,5,2,3,2,0,1,1,2,2,0.13260760905534358,8,0.13260760905534358,8
1807,57,retired,single,Basic,retired,yes,no,telephone,jun,thu,107,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,5,2,3,2,0,4,4,4,4,0.03802061628534065,3,0.03802061628534065,3
1808,47,services,divorced,Basic,services,no,no,cellular,jul,wed,67,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,4,1,3,2,0,4,4,5,4,0.030698783308192982,2,0.030698783308192982,2
1809,56,services,divorced,high.school,services,no,no,telephone,may,fri,185,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,5,3,3,2,0,3,3,3,3,0.034197987436015376,2,0.034197987436015376,2
1810,38,admin.,married,university.degree,admin.,yes,yes,cellular,aug,fri,62,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,3,1,3,2,0,4,4,5,4,0.09682059487533905,7,0.09682059487533905,7
1811,40,admin.,divorced,high.school,admin.,yes,yes,cellular,jul,mon,52,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,3,1,3,2,0,4,4,4,4,0.022588964151216598,1,0.022588964151216598,1
1812,59,entrepreneur,married,university.degree,entrepreneur,no,no,telephone,may,thu,146,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,Q2,5,2,3,2,0,3,3,3,3,0.04962208485950617,4,0.04962208485950617,4
1813,31,self-employed,single,university.degree,self-employed,no,no,cellular,dec,wed,854,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes,1,Q4,1,5,3,2,0,1,1,1,1,0.3341737894006894,10,0.3341737894006894,10
1814,34,technician,single,university.degree,technician,yes,no,cellular,aug,thu,244,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,2,4,3,2,0,4,4,5,4,0.10228519186355899,7,0.10228519186355899,7
1815,28,unemployed,single,Basic,unemployed,no,yes,cellular,aug,tue,261,1,999,1,failure,-1.7,94.027,-38.3,0.899,4991.6,yes,1,Q3,1,4,3,5,0,2,2,1,1,0.3409955797342755,10,0.3409955797342755,10
1816,40,services,married,high.school,services,yes,yes,telephone,may,fri,141,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,0,Q2,3,2,3,2,0,3,3,4,3,0.015757084097964374,1,0.015757084097964374,1
1817,42,technician,married,high.school,technician,yes,no,cellular,apr,thu,163,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,yes,1,Q2,4,3,3,2,0,1,1,2,2,0.15600716782867896,9,0.15600716782867896,9
1818,49,admin.,married,Basic,admin.,yes,no,cellular,aug,mon,161,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,4,3,3,2,0,4,4,5,4,0.06032541537358176,5,0.06032541537358176,5
1819,48,admin.,married,high.school,admin.,yes,yes,cellular,jul,thu,64,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,Q3,4,1,3,2,0,4,4,4,4,0.059967439433841405,5,0.059967439433841405,5
1820,41,technician,single,university.degree,technician,no,no,telephone,may,wed,79,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,3,1,3,2,0,3,3,3,3,0.02678782217075308,1,0.02678782217075308,1
1821,37,technician,married,university.degree,technician,yes,no,cellular,oct,wed,364,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,yes,1,Q4,3,4,3,5,0,1,1,1,1,0.41910097675528957,10,0.41910097675528957,10
1822,39,services,married,high.school,services,yes,yes,telephone,jun,mon,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,3,3,3,2,0,4,4,4,4,0.030004522406764305,2,0.030004522406764305,2
1823,42,services,single,Basic,services,yes,yes,cellular,may,wed,11,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,0,Q2,4,1,3,2,0,1,1,1,2,0.0726266727069543,6,0.0726266727069543,6
1824,32,services,married,high.school,services,no,no,cellular,apr,fri,1090,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no,0,Q2,2,5,3,2,0,1,1,2,2,0.12333777155440596,8,0.12333777155440596,8
1825,47,admin.,married,high.school,admin.,yes,no,cellular,aug,tue,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,0,Q3,4,2,3,2,0,4,4,5,4,0.08031215858283297,7,0.08031215858283297,7
1826,35,admin.,married,professional.course,admin.,no,no,cellular,jul,tue,139,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,2,2,3,2,0,4,4,4,4,0.07186237829550408,6,0.07186237829550408,6
1827,60,admin.,married,Basic,admin.,yes,no,cellular,aug,thu,259,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,0,Q3,5,4,3,2,0,4,4,4,4,0.08259748145592344,7,0.08259748145592344,7
1828,30,blue-collar,married,Basic,blue-collar,yes,no,cellular,jul,thu,18,11,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,Q3,1,1,3,2,0,4,4,4,4,0.01652356526984082,1,0.01652356526984082,1
1829,54,entrepreneur,married,Basic,entrepreneur,no,yes,telephone,jun,fri,249,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,0,Q2,5,4,3,2,0,4,4,5,4,0.019105163953764933,1,0.019105163953764933,1
1830,39,blue-collar,married,Basic,blue-collar,yes,no,telephone,may,wed,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,0,Q2,3,1,3,2,0,3,3,3,3,0.03630293587773819,3,0.03630293587773819,3
1831,61,unemployed,single,Basic,unemployed,yes,yes,cellular,may,tue,131,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,0,Q2,5,2,3,2,0,1,1,1,2,0.14199383216649056,9,0.14199383216649056,9
1832,43,unemployed,married,Basic,unemployed,yes,yes,cellular,nov,mon,252,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,0,Q4,4,4,3,2,0,2,2,3,3,0.054105530792966844,5,0.054105530792966844,5
1833,32,technician,single,university.degree,technician,no,no,telephone,may,wed,857,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,yes,1,Q2,2,5,3,2,0,3,3,3,3,0.056974011507615226,5,0.056974011507615226,5
1834,48,blue-collar,married,professional.course,blue-collar,yes,yes,telephone,may,tue,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,4,3,2,0,3,3,3,3,0.042745783344520706,3,0.042745783344520706,3
1835,37,entrepreneur,divorced,university.degree,entrepreneur,no,yes,cellular,may,thu,95,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,0,Q2,3,2,3,2,0,1,1,1,2,0.15136853757665797,9,0.15136853757665797,9
1836,34,blue-collar,married,Basic,blue-collar,no,no,cellular,may,wed,168,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,0,Q2,2,3,3,2,0,1,1,2,2,0.10946971506915344,8,0.10946971506915344,8
1837,41,admin.,married,university.degree,admin.,yes,no,cellular,jul,fri,269,7,6,3,success,-1.7,94.215,-40.3,0.896,4991.6,no,0,Q3,3,4,1,5,1,2,2,1,1,0.6026231599309236,10,0.6026231599309236,10
1838,36,self-employed,married,high.school,self-employed,yes,no,cellular,aug,mon,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,3,2,3,2,0,4,4,5,4,0.06350073264601823,6,0.06350073264601823,6
1839,33,services,married,high.school,services,no,no,telephone,may,wed,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,2,2,3,2,0,3,3,3,3,0.03806418782163568,3,0.03806418782163568,3
1840,36,admin.,married,university.degree,admin.,yes,no,telephone,jun,tue,120,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,0,Q2,3,2,3,2,0,4,4,4,4,0.015194917159357137,1,0.015194917159357137,1
1841,58,housemaid,married,Basic,housemaid,no,no,cellular,jul,tue,533,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,5,5,3,2,0,4,4,4,4,0.06291155322197628,6,0.06291155322197628,6
1842,40,services,married,high.school,services,no,no,cellular,apr,mon,377,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,0,Q2,3,5,3,5,0,1,1,2,2,0.09065961843926595,7,0.09065961843926595,7
1843,36,management,married,university.degree,management,yes,no,cellular,nov,wed,161,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,3,3,3,2,0,2,2,2,3,0.05939920552810703,5,0.05939920552810703,5
1844,49,admin.,divorced,high.school,admin.,yes,no,cellular,may,tue,181,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,0,Q2,4,3,3,5,0,1,1,1,2,0.1092793234791711,8,0.1092793234791711,8
1845,45,blue-collar,married,unknown,blue-collar,yes,yes,cellular,apr,fri,637,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,4,5,3,2,0,1,1,2,2,0.12127697744089966,8,0.12127697744089966,8
1846,36,self-employed,single,university.degree,self-employed,no,yes,cellular,jun,mon,458,1,4,4,success,-1.7,94.055,-39.8,0.72,4991.6,yes,1,Q2,3,5,1,5,1,2,2,1,1,0.6362671401393986,10,0.6362671401393986,10
